Color by,Project Name,State Name,Type Name,Company,Country Name,DOE Support,If State,Location,Other,Plant,Project Date,Project ID,Project Link,Project Name,Status Detail Name,Status Name,Technology Name,Unit Base Name 1,Avg. Icon Size,Latitude,Longitude,Distinct count of Project ID,Major Injection Amount
Active,West Texas and Llano Pipelines Power CCS,Texas,Storage,Trinity CO2 LLC,United States,Other Support,", Texas",Permian Basin Region,"Trinity CO2 controls the CO2 pipelines for West Texas and Llano Pipelines. Their main CCS activities include pipeline developer, CO2 marketer, and CO2 aggregator.  The CO2 is used primarily for EOR.",Anthropogenic Sources,1/1/2010,165,http://globalenergyobservatory.org/geoid/40300,West Texas and Llano Pipelines Power CCS,Developing Infrastructure,Active,,Tonnes per Day,1,31.927655,-102.212316,1,"1,000"
Active,ULYSSES Sequestration,County Dublin,Storage,Providence Resources,Ireland,Other Support,", County Dublin",Kish Bank Basin,Conceptual study has been completed and the project is feasible. Project would store CO2 in Kish Bank Basin.,Commercial Source,8/1/2008,97,https://www.offshoreenergytoday.com/ulysses-gas-storage-offshore-ireland-economically-and-technically-feasible/,ULYSSES Sequestration,Site Characterization,Active,,,1,53.321801,-5.809636,1,
Active,Turnu EOR,Arad County,Storage,OMV - Austrian Mineral Oil Authority,Romania,Other Support,", Arad County",Pecica,"The project is separating CO2 from CH4 on surface, and reinject back into deeper reservoirs for EOR. The project is currently conducting a feasability study. Up to 150,000 cubic meters per day injected.",Gas Separation Process,12/1/2008,18,http://www.co2club.ro/docs/2008.Spencer.Florian.COCA.pdf,Turnu EOR,Injection Ongoing,Active,,cubic meter per day,1,45.871514,22.053591,1,"150,000"
Active,SWP Development Phase - Farnsworth Unit Ochiltree Project,Texas,Storage,New Mexico Institute of Mining and Technology,United States,DOE Supported,", Texas",Ochiltree County,This project seeks to injection approximately 1 million tonnes of CO2 into the Morrow Sandstone (part of the Farnsworth Unit of the Anadarko Basin in northern Texas) for the purpose of EOR activities.,Arkalon Ethanol Plant and Agrium Fertilizer Plant,10/1/2007,294,http://www.netl.doe.gov/File%20Library/factsheets/project/NT42591.pdf,SWP Development Phase - Farnsworth Unit Ochiltree Project,Injection Ongoing,Active,Not currently specified,Tonnes Total,1,36.260007,-101.009301,1,"1,000,000"
Active,Sunrise LNG Sequestration,Timor Sea,Storage,Woodside,Australia,Other Support,", Timor Sea",offshore Timor-Leste/Australia,The Timor field holds about 5.4 trillion cubic feet of gas. The project will take natural gas and convert it into LNG.  Currently considering if they will convert to LNG on a floating platform or ship natural gas via pipeline to a land-based plant.,Sunrise LNG Plant,1/1/2014,16,https://thewest.com.au/business/oil-gas/woodsides-sunrise-lng-project-could-be-left-behind-as-east-timor-looks-elsewhere-ng-b88780136z,Sunrise LNG Sequestration,Planning,Active,,,1,-8.945793,126.429718,1,
Active,"Salt Creek, Monell, Sussex Unit EOR",Wyoming,Storage,Anadarko Petroleum Corporation,United States,Other Support,", Wyoming",Sweetwater County,CO2 is piped 125 miles to the site and is sequestered about 579 meters into sandstone reservoir for EOR in Salt Creek and Monel reservoirs.,Commercial Source,1/1/2004,147,http://www.uwyo.edu/eori/_files/co2conference08/jason%20gaines_anadarko_eori_co2%20casper%20may%2029%202008.pdf,"Salt Creek, Monell, Sussex Unit EOR",Injection Ongoing,Active,,Tonnes per Day,1,41.514815,-108.615272,1,"5,480"
Active,Rangely-Webber EOR,Colorado,Storage,Chevron,United States,Other Support,", Colorado","Rangely, Rio Blanco County","Continued carbon dioxide flooding and drilling of more wells helps maintain production at 14,000 barrels a day. Cumulative production of 860 million barrels makes the field the most prolific in the Rocky Mountains in 2005.",LaBarge natural gas processing facility,1/1/1986,146,http://www.uwyo.edu/eori/_files/co2conference12/rory_rangelycasehistory.pdf,Rangely-Webber EOR,Injection Ongoing,Active,,Tonnes per Day,1,40.144802094,-108.954139709,1,"3,562"
Active,LINC Energy - Wyoming EOR,Wyoming,Storage,LINC Energy,United States,Other Support,", Wyoming",Glenrock,"Linc Energy has commenced the injection of CO2 into its first well in its Glenrock, Wyoming, oil fields. Linc Energy expects to recover more than 80 million barrels of oil. CO2 will be delivered at a rate of 1 to 3 bpm.",,11/23/2011,305,http://abnnewswire.net/press/en/70683/Linc-Energy-Limited-(ASX-LNC)-Commences-Enhanced-Oil-Recovery-with-Injection-of-CO2-in-Wyoming-70683.html,LINC Energy - Wyoming EOR,Injection Ongoing,Active,,Tonnes Total,1,42.847634,-105.973604,1,500
Active,Judy Creek EOR,Alberta,Storage,Pengrowth,Canada,Other Support,", Alberta",Edmonton,CO2 injections will continue until second quarter of 2009 and monitoring of operations will be from 2009-2010.,Judy Creek Gas Conservation Plant,4/1/2007,27,http://www.canadiancleanpowercoalition.com/files/2912/7360/8189/ST3%20-%20enhanced.pdf,Judy Creek EOR,Post-Injection Monitoring,Active,,Tonnes per Day,1,54.570961,-115.520025,1,164
Active,Japan CCS-Tomakomai,Hokkaido Prefecture,Storage,Japan CCS Co. Ltd.,Japan,Other Support,", Hokkaido Prefecture",Tomakomai,Plans to develop a carbon-capture business and seeks to lead a project to trap and store pollution from coal-fired power plants in oil wells in northeastern China.,[commercial source],1/1/2009,59,http://www.japex.co.jp/english/business/innovate/ccs.html,Japan CCS-Tomakomai,Injection Ongoing,Active,,Tonnes per Day,1,36.087123871,138.077102661,1,548
Active,Ecofisk EOR (Pilot),Rogaland,Storage,ConocoPhillips,Norway,Other Support,", Rogaland",offshore Stavanger (200 miles),The project will conduct an investigation of alternative EOR processes having potential application in the giant Ekofisk chalk field.,Commercial Source,1/1/2015,73,http://www.co2.no/download.asp?DAFID=42&DAAID=4,Ecofisk EOR (Pilot),Site Characterization,Active,,,1,56.549197,3.209986,1,
Active,CarbonNet CCS Project,Victoria,Storage,Victorian Government (Australia),Australia,Other Support,", Victoria","Latrobe Valley, Gippsland Region","CarbonNet, organised by the Victorian Government, is a CO2 storage hub collecting captured CO2 from Latrobe Valley industry.  It aims to capture 3 and 5 Mt of CO2 per annum from a number of high emissions sources and inject in a common reservoir",Multiple CO2 Sources,1/1/2009,235,http://www.energyandresources.vic.gov.au/energy/carbon-capture-and-storage/the-carbonnet-project,CarbonNet CCS Project,Developing Infrastructure,Active,,Tonnes per Day,1,-38.131486,146.363143,1,"13,700"
Active,Big Sky Development Phase - Kevin Dome Project,Montana,Storage,Montana State University,United States,DOE Supported,", Montana",Kevin,"The original intent: inject 1 MMT naturally occurring CO2 from Kevin Dome into Duperow.  However, pre-injection monitoring indicated dissolved solids content of formation fluid at injection well was too low to allow for large-scale injection.",Kevin Dome,7/25/2011,295,http://www.netl.doe.gov/publications/factsheets/project/NT42587.pdf,Big Sky Development Phase - Kevin Dome Project,Pre-Injection Monitoring,Active,,Tonnes Total,1,48.859252,-111.721966,1,"1,000,000"
Active,Yanchang Integrated Carbon Capture and Storage Demonstration Project,Shaanxi Province,Capture & Storage,Shaanxi Yanchang Petroleum Group,China,Other Support,", Shaanxi Province",Jingbian,"The second phase would capture 360,000 tonnes per annum of CO2 or greater from a gasification facility associated with industrial plants of the Shaanxi Yanchang-China National Coal Yulin Energy Chemical company. Construction has commenced.",Yanchang ICCS Demonstration Project,1/1/2017,354,https://www.globalccsinstitute.com/projects/yanchang-integrated-carbon-capture-and-storage-demonstration-project,Yanchang Integrated Carbon Capture and Storage Demonstration Project,Capture Ongoing,Active,Cold Methanol (Rectisol),Tonnes per Day,1,37.4316,108.92,1,137
Active,W.A. Parish Post-Combustion CO2 Capture and Sequestration Project,Texas,Capture & Storage,NRG Energy Inc.,United States,DOE Supported,", Texas",Thompsons,"Petra Nova Parish Holdings will retrofit a CO2 capture plant on an existing coal-fired power plant (W.A. Parish Generating Station) located in Thompsons, Texas, which is southwest of Houston.90% capture of a 240 Mwe flue stream. Commercial 1/10/2017.",W.A. Generating Station,6/1/2010,138,http://www.netl.doe.gov/research/coal/project-information/fe0003311,W.A. Parish Post-Combustion CO2 Capture and Sequestration Project,Plant in Operation,Active,Solvents,Tonnes per Day,1,29.477664,-95.635021,1,"3,836"
Active,Veolia Environment CCS Project,Ile-de-France,Capture & Storage,Veolia Environment,France,Other Support,", Ile-de-France",Claye-Souilly,"CO2 will be produced by the existing landfill biogas-to-energy units and the CO2 will be injected into a saline aquifer more then 1,500 meters deep.  Project start-up from storage was estimated to begin in 2010.",Claye Souilly Treatment Plant,1/1/2013,52,http://www.zeroco2.no/projects/veolia-environnement-ccs-project,Veolia Environment CCS Project,Planning,Active,Multiple,Tonnes per Day,1,48.955353,2.729149,1,548
Active,Val Verde NG Plants,Texas,Capture & Storage,MCN Energy Group,United States,Other Support,", Texas",Terrell/Pyros,"4 different NG processing plants contribute to CO2 pipeline (Terrell, Gray Ranch, Mitchell, Puckett).  Oldest CO2 pipeline in the US, began distribution to west Texas oilfields in 1972.","Val Verde Natural Gas plants (Terrell, Gray Ranch, Mitchell, Puckett)",1/1/1998,257,http://www.zeroco2.no/projects/val-verde-natural-gas-plants,Val Verde NG Plants,Injection Ongoing,Active,Gas Separation,Tonnes per Day,1,29.804012,-101.167563,1,"3,562"
Active,Uthmaniyah CO2 EOR Demo Project,Eastern Province,Capture & Storage,Saudi Aramco,Saudi Arabia,Other Support,", Eastern Province","Ghawar oil field, Uthmaniyah production unit",CO2 gas separation process capture and 70km transport to injection in Uthmaniyah Field for EOR and storage purposes.,Hawiyah Natural Gas Liquids Recovery Plant,1/1/2015,339,http://www.globalccsinstitute.com/project/uthmaniyah-co2-eor-demonstration-project-0,Uthmaniyah CO2 EOR Demo Project,Injection Ongoing,Active,Amines,Tonnes per Day,1,24.807775,49.356405,1,"2,192"
Active,Tarong Plant Algae Oil Project,Queensland,Capture & Storage,MBD Energy,Australia,Other Support,", Queensland",Nanango,A one hectare project will use the power station's CO2-laden flue-gas to feed a Bio-CCS Algal Synthesizer.,Tarong Power Plant,1/1/2013,312,http://www.mbdenergy.com/home_construction.php,Tarong Plant Algae Oil Project,Plant in Operation,Active,Bio CCS Algal Synthesizer,Tonnes per Day,1,-26.783863,151.915747,1,2
Active,Taichung CCS,Taichung,Capture & Storage,Taiwan Power Company,Taiwan,Other Support,", Taichung",Longjing,"Planning a trial carbon capture programme at its Taichung coal-fired power station. The captured CO2 will be injected below the seabed off Taiwans west coast for permanent storage. The project will capture 10,000 tonnes of CO2 from the plant by 2014.",Taichung Power Station,1/1/2014,327,http://www.zeroco2.no/projects/taichung-ccs-1,Taichung CCS,Planning,Active,,Tonnes Total,1,24.214745,120.479255,1,"10,000"
Active,South Korea CCS2,Chungcheong Province,Capture & Storage,Korean Electric Power Corporation,South Korea,Other Support,", Chungcheong Province",undecided: Samcheonpo or Taean,Proposed plan to construct a 300 MW oxy-fuwel or IGCC plant and capture CO2 using either pre- or oxy-fuel combustion.  1.2 Million tonnes per year of CO2 will be transported by ship and stored in saline aquifers.  Sites have not been selected.,proposed 500 Mw plant,10/16/2009,259,http://www.zeroco2.no/projects/korea-ccs2,South Korea CCS2,Site Selection,Active,Oxy-fuel Combustion,Tonnes per Day,1,36.474306755,127.946777344,1,"3,288"
Active,Snøhvit Field LNG and CO2 Storage Project,Finnmark,Capture & Storage,Statoil,Norway,DOE Supported,", Finnmark",offshore Barents Sea,Snøhvit gas field developed by Statoil is in the Barents Sea where gas is extracted and the CO2 is separated from the gas and injected into Tubasen sandstone formation 2600 m below the seabed. Gas is transported to shore to strip the CO2 and produce LNG.,Snøhvit Field and Hammerfest LNG Plant,4/22/2008,79,http://www.zeroco2.no/projects/snoehvit,Snøhvit Field LNG and CO2 Storage Project,Injection Ongoing,Active,Amines,Tonnes per Day,1,70.6877507,23.597363,1,"1,918"
Active,Sleipner Project,Rogaland,Capture & Storage,Statoil,Norway,DOE Supported,", Rogaland",offshore North Sea,The Sleipner West natural gas field in the North Sea produces CO2 from the gas. The CO2 is separated from the gas and reinjected into the Sleipner West gas field in the Utrisa formation to meet specifications.,Statoil Sleipner West Gas Field,8/1/1996,78,https://www.statoil.com/en/what-we-do/norwegian-continental-shelf-platforms/sleipner.html,Sleipner Project,Injection Ongoing,Active,Amines,Tonnes per Day,1,58.188087,2.731416,1,"2,740"
Active,Sinopec Shengli Power Plant CCS Project,Shandong Province,Capture & Storage,China National Petroleum Company.,China,Other Support,", Shandong Province",Dongying City,"Flue gas desulfurization (FGD) and De-NOx units are equipped to the Phase III power Production Units, with typical post-combustion CO2 capture process is used in the project. For EOR. May also be called Shengli Dongying power station.",Sinopec Shengli Power Plant CCS Project,1/1/2018,353,https://www.globalccsinstitute.com/projects/sinopec-shengli-power-plant-ccs-project,Sinopec Shengli Power Plant CCS Project,Engineering design,Active,Amines,Tonnes per Day,1,37.46,118.49,1,"2,740"
Active,Searles Valley Minerals,California,Capture & Storage,Searles Valley Minerals,United States,Other Support,", California",Trona,The CO2 is captured from the flue gas of a coal power plant.,Power Plant Capture,1/1/1978,241,http://www.zeroco2.no/projects/searles-valley-minerals,Searles Valley Minerals,Plant in Operation,Active,Amines,Tonnes per Day,1,35.759809,-117.376175,1,740
Active,"Purdy, Sho-Vel-Tum EOR Project",Oklahoma,Capture & Storage,Anadarko Petroleum Corporation,United States,Other Support,", Oklahoma",Purdy,"Captured CO2 from a Fertilizer Plant in Enid, Oklahoma. CO2 transportated ~120 miles to the Northeast Purdy Unit and Bradley Unit for EOR.","Koch Nitrogens
Knoch Nitrogen - Enid Fertilizer Plant",1/1/2003,285,http://globalenergyobservatory.org/geoid/40281,"Purdy, Sho-Vel-Tum EOR Project",Injection Ongoing,Active,Amino Acid-based solvents & Membranes,Tonnes Total,1,34.715904,-97.587533,1,"675,000"
Active,Petrobras Miranga CO2 injection,Bahia,Capture & Storage,Petrobras,Brazil,Other Support,", Bahia",Pojuca,"Project involves testing three different storage scenarios i- namely, EOR, depleted gas reservoir and saline aquifer storage.  Goal - develop technologies that could be used in to mitigate emissions from the Santos basins pre-salt cluster of fields.",Natural CO2,1/1/2009,316,http://www.zeroco2.no/projects/petrobras-ccs,Petrobras Miranga CO2 injection,Injection Ongoing,Active,MTR Membrane System,Tonnes per Day,1,-12.36519,-38.273056,1,400
Active,Petrobras Lula Oil Field Offshore CCS Project,"offshore Rio de Janeiro, Sao Paolo states",Capture & Storage,Petrobras,Brazil,Other Support,", offshore Rio de Janeiro, Sao Paolo states",Lula Oil Field,Petrobras has begun CO2 re-injection from an off-shore gas extraction platform in 2013.  CO2 is found with the natural gas located within the Lula Oil Field.  The CO2 will be captured during gas extraction and then re-injected to enhance NG extraction.,CO2 reinjection from Lula Oil Field,3/1/2011,293,http://www.globalccsinstitute.com/project/petrobras-lula-oil-field-ccs-project,Petrobras Lula Oil Field Offshore CCS Project,Injection Ongoing,Active,,Tonnes per Day,1,-25.595699,-42.331474,1,"1,918"
Active,PEMEX CCS Project,Chiapas/Tabasco states,Capture & Storage,Petróleos Mexicanos (PEMEX),Mexico,Other Support,", Chiapas/Tabasco states",Carmito Gas Field,The project is injecting 40 Mcf per day into Carmito field for EOR/EGR,Gas Separation at Carmito Gas Field,1/1/2004,304,http://www.halliburton.com/en-US/ps/solutions/clean-energy/carbon-capture-storage/project-experience/Mexico.page?node-id=hgeyxthv,PEMEX CCS Project,Injection Ongoing,Active,Not currently specified,Tonnes Total,1,17.638724,-92.941641,1,"8,459,550"
Active,OXYCFB300 Compostilla Project,Leon,Capture & Storage,Endesa,Spain,Other Support,", Leon",Cubillos del Sil,"300 MWe Circulating Fluidised Bed (CFB) supercritical oxycombustion plant, with CO2 storage in a deep saline formation.  Project has been divided into two distinct phases to significantly reduce the economic and technical risks.",300 MWe demo plant at the Compostilla Power Station,1/1/2009,292,http://www.ieaghg.org/docs/General_Docs/OCC2/Presentations/2_OXYCFB300_Compostilla_OCC2_ML.pdf,OXYCFB300 Compostilla Project,Capture Ongoing,Active,Oxy-fuel Combustion,Tonnes Total,1,42.613066,-6.563108,1,"100,000"
Active,Otway Basin Project - CO2CRC,Victoria,Capture & Storage,CO2CRC - Cooperative Research Centre for Greenhouse Gas Technologies,Australia,DOE Supported,", Victoria",Otway Basin,Stage 1 of the Otway project is in the post-injection monitoring phase (CO2 injection into a depleted gas field).  Stage 2 of the Otway project is beginning with an evaluation of residual gas trapping in saline formations.,Buttress No. 1 Well Methane Production,4/2/2008,15,http://www.co2crc.com.au/otway/,Otway Basin Project - CO2CRC,Injection Ongoing,Active,,Tonnes Total,1,-38.530524,142.811616,1,"80,000"
Active,Ordos Basin Project,Inner Mongolia Autonomous Region,Capture & Storage,Shenhua Coal Trading,China,DOE Supported,", Inner Mongolia Autonomous Region",Ordos Basin,"The coal to liquids (CTL) plant will use about 4.1 million MT coal/year to produce 24,000 Barrels/Day. The plant separated and injected 170,000 tons CO2 into the Ordos Basin.",Shenhua CTL Plant,12/30/2008,43,http://www.globalccsinstitute.com/project/shenhua-ordos-ctl-project-phase-2,Ordos Basin Project,Plant in Operation,Active,,Tonnes per Day,1,39.330467,110.151331,1,"9,590"
Active,Oakdale NG Processing,Colorado,Capture & Storage,Blue Source,United States,Other Support,", Colorado",La Veta (near),Natural gas plant successful capture of vent stack CO2 flowing from a natural gas processing plant to an EOR site. The plant will use membrane separation and transport the CO2 over a 16 mile pipeline.,La Veta NG Plant,1/1/2007,123,http://globalenergyobservatory.org/geoid/40260,Oakdale NG Processing,Capture Ongoing,Active,,Tonnes per Day,1,37.539456,-105.104697,1,"1,096"
Active,Northwest Upgrader Refinery,Alberta,Capture & Storage,North West Redwater,Canada,Other Support,", Alberta",Amelia, The gasification process will break apart the bitumen to produce hydrogen and CO2. The CO2 is in a purchase agreement with Enhance Energy.,North West Upgrading Refinery,1/1/2011,28,http://www.dailyoilbulletin.com/article/2015/5/11/north-west-upgrading-ceo-optimistic-about-projects/,Northwest Upgrader Refinery,Developing Infrastructure,Active,,Tonnes per Day,1,53.841572,-113.112056,1,"3,288"
Active,MRCSP Development Phase - Michigan Basin Project,Michigan,Capture & Storage,Battelle Memorial Institute,United States,DOE Supported,", Michigan",Gaylord,Performing injection test of at least 1 million metric tons of CO2 into geologic formations associated with EOR.,Natural Gas Processing Facility,10/1/2005,131,http://www.netl.doe.gov/publications/factsheets/project/NT42589.pdf,MRCSP Development Phase - Michigan Basin Project,Injection Ongoing,Active,Gas Separation,Tonnes Total,1,45.019154,-84.529174,1,"1,000,000"
Active,Mongstad Cogeneration Plant with CO2 Storage,Hordaland,Capture & Storage,Statoil,Norway,Other Support,", Hordaland",Mongstad, Full scale capture and storage plans were cancelled. It was to capture approximately 1.5 million tonnes CO2/yr.,Mongstad combined heat and power plant,1/1/2010,76,http://sequestration.mit.edu/tools/projects/statoil_mongstad.html,Mongstad Cogeneration Plant with CO2 Storage,Plant in Operation,Active,Alstom Chilled Ammonia Process,Tonnes per Day,1,60.813583374,5.028857231,1,274
Active,Korea CCS1,Gangwon,Capture & Storage,Korean Electric Power Corporation,South Korea,Other Support,Gangwon,,Proposed plan to construct a 300 coal-fired or IGCC plant and capture CO2 using either post-combustion. 1.2 million tonnes per year of CO2 will be transported to one of 4 saline aquifers under review.  Sites have not been selected.,300 MW coal-fired power plant TBD,1/1/2018,246,http://www.globalccsinstitute.com/project/korea-ccs-1,Korea CCS1,Site Selection,Active,Amines,Tonnes per Day,1,37.45,129.165,1,"2,740"
Active,Klemetsrud Waste to Energy Plant,Oslo County,Capture & Storage,Oslo Municipality Waste-to-Energy Agency,Norway,Other Support,", Oslo County",Oslo,The five-month test will employ Akers mobile test unit to investigate the effectiveness of the companys amine-based CO2 capture technology for use on waste-to-energy plants. Several alternate capture techs will be sampled.,Klemetsrud Waste-to-Energy Plant,,345,http://www.vivis.de/phocadownload/Download/2017_eaa/2017_EaA_133-144_Stuen.pdf,Klemetsrud Waste to Energy Plant,Capture Ongoing,Active,Amines,,1,59.840298,10.836658,1,
Active,K12-B CO2 Injection Project,North Holland province,Capture & Storage,GDF SUEZ E&P Nederland B.V.,Netherlands,Other Support,", North Holland province",North Sea,The goal is to test the potential of storing CO2 in a depleted gas field and evaluate the potential for enhanced gas recovery (EGR).  The K12-B platform is compressing the CO2 and injecting it into the gas fields for storage and monitoring along with EGR.,Gas de France's K12-B Platform,5/1/2004,68,http://ieaghg.org/docs/General_Docs/2modmon_pres/10.7%20Vincent%20Vandeweijer%20-%20Monitoring%20and%20Modelling%20at%20K12-B.pdf,K12-B CO2 Injection Project,Injection Ongoing,Active,MDEA Gas Separation Process,Tonnes per Day,1,53.341915,3.896861,1,55
Active,Jilin Oil Field EOR,Jilin Province,Capture & Storage,China National Petroleum Company,China,Other Support,", Jilin Province",Songyuan,Project is in 2 phases.  Phase I will inject 200K tonnes and Phase II will increase to 800K to 1 Million tons/year. Pipeline is expected to be 21 miles long. Cumulative CO2 injection of one million tonnes was reached in the first half of 2016.,Songyuan Natural Gas Processing Plant,1/1/2016,341,http://www.globalccsinstitute.com/projects/petrochina-jilin-oil-field-eor-project-phase-2,Jilin Oil Field EOR,Injection Ongoing,Active,Amines,Tonnes per Day,1,45.119225,124.798169,1,"2,192"
Active,Illinois Industrial Carbon Capture and Storage Project,Illinois,Capture & Storage,Archer Daniels Midland,United States,DOE Supported,", Illinois",Decatur,Develop and demonstrate an integrated system of CO2 processing and transport from an ethanol plant to the Mt. Simon Sandstone Formation (saline reservoir) for geologic sequestration.,Archer Daniels Midland Biofuels Plant,11/6/2009,344,https://www.netl.doe.gov/research/coal/project-information/FE0001547,Illinois Industrial Carbon Capture and Storage Project,Plant in Operation,Active,Amines,Tonnes per Day,1,39.88403,-88.887398,1,"2,740"
Active,Hiroshima Pilot Plant,Hiroshima Prefecture,Capture & Storage,Mitsubishi Heavy Industries,Japan,Other Support,", Hiroshima Prefecture",Hiroshima,The Hiroshima pilot plant has a CO2 recovery capacity of 2 metric tons per day and commenced operation in 2004.,Hiroshima R&D Center,1/1/2014,355,No specific project link identified.,Hiroshima Pilot Plant,Plant in Operation,Active,Solvents,,1,34.233333,132.216667,1,
Active,Greengen Project in China,,Capture & Storage,GreenGen Co. Ltd.,China,Other Support,,Tianjin,"The activities include coal gasification, hydrogen production and power generation, and carbon sequestration. Technical goals are to complete an industrial demonstration project of 400MW before 2020. Approx. 2 million metric tons of CO2 to be captured.",400 MW Gasification Plant,12/1/2009,41,http://sequestration.mit.edu/tools/projects/greengen.html,Greengen Project in China,Developing Infrastructure,Active,,,1,39.103794098,117.252159119,1,
Active,Great Lakes Energy Research Park,Michigan,Capture & Storage,"M&M Energy, LLC",United States,Other Support,", Michigan",Alma,"The IGCC plant will be a polygeneration plant producing steam, electricity, and hydrogen. The plant will use Concophillips E-Gas technology. Captured CO2 will be used recover up to 1 billion barrells of ""stranded oil"" from the Michigan Basin using EOR.",Alma IGCC plant,1/1/2015,181,http://www.mandmenergy.com/index-2.html,Great Lakes Energy Research Park,Planning,Active,ConocoPhillips E-Gas Gasification,% Reduction,1,43.38488,-84.630136,1,90
Active,Gorgon Project,Western Australia state,Capture & Storage,Chevron,Australia,Other Support,", Western Australia state",Barrow Islands,"Natural gas will be produced from sub-sea wells and transported to Barrow Island via pipelines at Barrow Island, at which the gas will be processed into LNG. CO2 will be separated (approx. 2.5 to 3 million tons/year) and reinjected into the gas field.",CO2 Separated during LNG process,1/1/2009,9,http://www.chevronaustralia.com/our-businesses/gorgon,Gorgon Project,Plant in Operation,Active,,Tonnes per Day,1,-20.776908875,115.460906982,1,"9,042"
Active,Eni and Enel CCS Project,Piacenza,Capture & Storage,Enel and Eni,Italy,Other Support,", Piacenza",Cortemaggiore,"Enel will trap CO2 from a coal-fired power station in Brindisi and transport the CO2 to the Eni-owned Stogit natural gas field in Cortemaggiore. Enel will be capable of capturing 2 tonnes of CO2/hr while Eni plans to inject about 8,000 tonnes of CO2/yr.",Federico II Power Plant,9/1/2010,58,http://www.powermag.com/italys-enel-and-eni-join-forces-on-pilot-ccs-project/,Eni and Enel CCS Project,Capture Ongoing,Active,Amines,Tonnes per Day,1,44.995086670,9.939902306,1,22
Active,Enel Brindisi CCS Project,Brindisi Province,Capture & Storage,Enel,Italy,Other Support,", Brindisi Province",Brindisi,"Enel and Eni signed a strategic cooperation agreement to develop systems for the capture, transport and geological sequestration of CO2 and for the joint construction of Italy's first carbon capture and storage project.  Injection into a saline reservoir.",Federico II Brindisi Coal-Fired Power Plant,1/1/2010,197,http://www.zeroco2.no/projects/brindisi,Enel Brindisi CCS Project,Capture Ongoing,Active,Amines,Tonnes per Day,1,40.566917,18.031435,1,22
Active,Enecogen Cryogenic CO2 Capture,South Holland province,Capture & Storage,Eneco,Netherlands,Other Support,", South Holland province",Maasvlakte (Rotterdam),ENECOGEN intends to build an 850 MW natural-gas fired plant using cyrogenic CO2 capture to initially capture about 9K tonnes of CO2/year. The cryogenic capture process will use about 50% of their cooling need from Liongas LNG Terminal.,Enecogen gas fired CHP Power Plant,1/1/2013,69,http://www.icis.com/resources/news/2006/11/21/9291955/enecogen-plans-dutch-ccgt-carbon-capture/,Enecogen Cryogenic CO2 Capture,Plant in Operation,Active,Cryogenic,Tonnes per Day,1,51.961685,4.09398,1,25
Active,Collie South West Hub Project,Western Australia state,Capture & Storage,Western Australian Department of Mines and Petroleum,Australia,Other Support,", Western Australia state",Between Kwinana and Collie,This is a Carbon Capture and Storage research and demonstration project aimed at collecting captured carbon dioxide from coal fired power stations and other industry in the area southwest of Perth in Western Australia and injecting it into saline.,Multiple Sources,6/1/2009,237,http://www.zeroco2.no/projects/collie-south-west-hub,Collie South West Hub Project,Developing Infrastructure,Active,,Tonnes per Day,1,-33.501991,116.330709,1,"6,850"
Active,CO2EuroPipe,,Capture & Storage,Toegepast Natuurwetenschappelijk Onderzoek - TNO,European Union,Other Support,,Europe,"This project aims at paving the road towards large-scale, Europe-wide infrastructure for the transport and injection of CO2 from zero-emission plants.  The project will result in a roadmap for CO2 transport infrastructure.",Multiple plants integrated through CO2 pipelines,4/1/2009,326,http://www.co2europipe.eu/,CO2EuroPipe,Planning,Active,,,1,50.382708,10.92342,1,
Active,CO2 Capture from Coffeyville Fertilizer Plant,Kansas,Capture & Storage,Coffeyville Resources,United States,Other Support,", Kansas",Coffeyville,"Coffeyville Resources Nitrogen Fertilizers sends CO2 for use in enhanced oil recovery operations at Chaparrals North Burbank Oil Unit in Osage County, northeastern Oklahoma.",Coffeyville Resources Nitrogen Fertilizer Plant,1/1/2013,252,https://www.globalccsinstitute.com/projects/coffeyville-gasification-plant,CO2 Capture from Coffeyville Fertilizer Plant,Injection Ongoing,Active,Not currently specified,Tonnes per Day,1,37.046926,-95.608486,1,"2,400"
Active,Century Plant Gas Processing,Texas,Capture & Storage,Occidental Petroleum,United States,Other Support,", Texas",Pecos County,"Occidental Petroleum signed an agreement with SandRidge Energy in 2008 to develop the gas processing plant and related pipeline infrastructure. The first train came online in late 2010, and the second train is due to be operational by 2012.",Century Gas Processing Plant,10/8/2010,144,http://www.zeroco2.no/projects/century-plant,Century Plant Gas Processing,Plant in Operation,Active,,Tonnes per Day,1,30.808782,-102.617342,1,"23,016"
Active,CarbFix,Southern Region,Capture & Storage,Carb Fix,Iceland,DOE Supported,", Southern Region",Hellisheidarvirkjun,"CO2 obtained from the Hellisheidi geothermal power plant's steam recovery will be concentrated dissolved in water, and injected into nearby basalts between 400m and 800m.  Use this to study mineralization of CO2 in basalts.",Hellisheidi Geothermal Power Plant,1/1/2007,301,https://www.or.is/en/projects/carbfix,CarbFix,Injection Ongoing,Active,,Tonnes per Day,1,64.036435,-21.396845,1,5
